Observed_Forward_Price,Predicted_Forward_Price,Filtered_Beta_1,Filtered_Beta_2
3.871201010907891,3.745933676354103,3.7199166424203454,-0.05688065390059107
3.8823882002984553,3.74996135259513,3.724244137300014,-0.05673007957856452
3.896706301316253,3.7542207889396835,3.7288740614247757,-0.05663231650364913
3.8705758155139725,3.7588065248417943,3.7326180775178512,-0.056272635500455456
3.85354607566917,3.762387967649752,3.7357661206311024,-0.05574042536461924
3.87618855241893,3.7652954555226996,3.739498140713772,-0.055336428125190365
3.8784662218993033,3.7688448716929877,3.7431996869112556,-0.054904626156878196
3.8663978274018707,3.7723512464360835,3.746448560358809,-0.054348328709822986
3.874113432354926,3.7753486773479805,3.749841962822704,-0.053809176003108174
3.8815637979434374,3.778498386578337,3.7533682811700007,-0.05328268824806506
3.8842406244156944,3.781786736161223,3.756882178852305,-0.05273661962455082
3.8661884690843467,3.78505381466421,3.7597663515346995,-0.05204614344227195
3.9122229854308124,3.7876258969658165,3.7639523873486054,-0.0516005722442275
3.925728652484258,3.7916105377302847,3.7684311710267466,-0.05118923866109691
3.9292733588346738,3.795903401520261,3.772895868649072,-0.05075214581080527
3.9562312600924665,3.8001705362467355,3.778051715332815,-0.050414547992792554
3.9564225927248304,3.805173791089832,3.783072534707023,-0.05002654919341547
3.974809993526911,3.810019237734103,3.7885124912169403,-0.0496814513920242
3.9695369116287527,3.815303212463607,3.7936429766367343,-0.049259275741865255
3.981922132807813,3.8202428774571517,3.799009203301724,-0.04884743198055571
3.95928819789526,3.825422953637026,3.8035380700458252,-0.04828740605583094
3.9699144838439238,3.8296986925997722,3.8082681384011683,-0.04773555236166649
3.9761239308346696,3.834179326964529,3.813058810664471,-0.04717100318429328
3.971234865059992,3.838714826968076,3.8175680673028545,-0.046549830411924266
3.9548909056553216,3.8429433178797927,3.821451560114668,-0.04583403947037106
3.964046033495298,3.846503278217573,3.8255123027176072,-0.04512518126049705
3.9611940494345954,3.850243621892466,3.829374654365128,-0.04437986640391447
3.9651845535423784,3.8537690964638944,3.833255919525016,-0.04362371753179332
3.955848484968176,3.857308587648823,3.8367422879126454,-0.042815486297282705
3.9527809979003137,3.860429641199798,3.8400396177570983,-0.04197950638584755
3.9781852076818147,3.8633491140006826,3.8440399981219335,-0.04119802611021961
4.000400116045559,3.8669962707742367,3.8486242440406864,-0.04045355046435347
4.017103481878653,3.8712440189342416,3.853603647850754,-0.03972517822764153
4.026600910135581,3.8758942036133033,3.858741326881209,-0.03899153781073998
4.037774210733707,3.880700282332338,3.8640855012718673,-0.038254794165898935
4.057507672170127,3.8857114537743613,3.869899731586222,-0.03753035225352579
4.06474409244581,3.891198241436683,3.875776802566662,-0.036789607022926614
4.070222620101691,3.8967405007798535,3.8816594690566513,-0.03602930827745414
4.06285389513073,3.902279517581299,3.8871410639206383,-0.035229331611402535
4.083957469335614,3.9073995286155516,3.8931357966036093,-0.03443613993270784
4.09567700745588,3.913035744235379,3.899330988421404,-0.03363241650053826
4.113493381060861,3.9188676587114903,3.9059149742287538,-0.03282387172895971
4.103139109903596,3.925086187965636,3.911978585137894,-0.03197758183629173
4.081934542145419,3.930767281792163,3.9171903020253906,-0.031089119320335923
4.122283930911342,3.9355774198677658,3.9235439664016516,-0.03021522696086085
4.117898315175836,3.9415360910404442,3.929572992127374,-0.029316715907293216
4.143134726391533,3.9471589960859075,3.9362377561839184,-0.028412504230256614
4.146620706787472,3.953415062820457,3.942820453036295,-0.027488995429155633
4.114637265489863,3.9595803401864074,3.948181022681545,-0.026537663354560623
4.101320175958526,3.964510914421192,3.9529572727799733,-0.025571458301070916
4.087152091640596,3.9688504466272416,3.957138741020411,-0.02459519530782352
4.11251186617755,3.9725906508572315,3.962022179962568,-0.02360987623998692
4.152927886320998,3.9770287325068843,3.9680751394347555,-0.02260753347516337
4.188441885601216,3.982628640095195,3.975104195399453,-0.02158203836694049
4.173309766520395,3.989194179479546,3.9814338335009305,-0.020549947959078003
4.158726821151369,3.9950573199715995,3.987102533782587,-0.019515897752598994
4.165424143903053,4.000258636828634,3.992823830643998,-0.018469995023216956
4.189654742026425,4.005507193008386,3.99916885298822,-0.017398474461966577
4.18418526622189,4.011367895591022,4.005147691477703,-0.016324776942600684
4.181133692294492,4.016861430349152,4.010850399824535,-0.01524885022411109
4.172231100879172,4.022077827382299,4.016093248072998,-0.01417900212944117
4.168678699274804,4.026837111812314,4.0210656363834305,-0.01311133158548725
4.095344062555184,4.031326920541915,4.023480346225855,-0.012139832265320213
4.118061088839417,4.033302519520638,4.026577161256806,-0.011139343231890255
4.120012308970678,4.035947120541271,4.029650828458937,-0.010138726179608388
4.056642695038089,4.038568515869464,4.030544958786445,-0.009244675815240452
4.113493381060861,4.039058541716876,4.033299857331507,-0.008258025898212482
4.070222620101691,4.041367481434953,4.034544967152184,-0.0073547162195077165
4.110217911378391,4.042204301630541,4.037085701505127,-0.0063800162564086665
4.119524860752399,4.044304478451676,4.039864519881002,-0.005391543362851896
4.103634609129194,4.046636514027991,4.042036934467993,-0.0044418625330283285
4.080583646972063,4.048379679555547,4.043382979747873,-0.003548654147253152
4.118711918670395,4.049322000923735,4.045965309611769,-0.0025737308457402393
4.072098953274781,4.051463672308429,4.046920673420017,-0.0017161972200761906
4.083789048282584,4.052031436945786,4.048244728589173,-0.0008356691567671839
4.091172871056465,4.052957499619872,4.049782310733519,5.764948081675081e-05
4.0881588031350145,4.054091308019484,4.051178980699157,0.0009366319839425168
4.083452121055677,4.05509068407239,4.052382281495779,0.001796368220902504
4.09016919081162,4.055905390133297,4.053781106002181,0.0026687392243020204
4.098336583491638,4.056909909078368,4.055418120887019,0.0035582585362466676
4.146620706787472,4.058144867486955,4.058633995464847,0.0045850044125269815
4.151197373814884,4.060896660146065,4.061910236557193,0.005616851360480809
4.146146060785364,4.063706513671155,4.064920772668752,0.006623483790440558
4.149936935645806,4.06626205900035,4.0679717221380685,0.007633084880380237
4.137882864236584,4.068856675873859,4.070527233416441,0.008593287560680193
4.115290326737563,4.070978182290342,4.072246599117768,0.009468126574864814
4.116432158686106,4.072302126906812,4.073957766697124,0.01033916415957822
4.127456913672303,4.0736195916207105,4.0759953183995306,0.011241245275820459
4.123903364463645,4.075249408999624,4.077855442298784,0.012121890311140663
4.139955073474153,4.07671148753328,4.080208111724134,0.013053092920702917
4.154969184038536,4.078643259924862,4.083002857492444,0.014030862986847874
4.1725394098071575,4.080996060496369,4.086312755942764,0.015064775745982695
4.150724895658208,4.0838386376472995,4.088783256281647,0.016001556078430717
4.165268900558799,4.085885719860878,4.091677088549624,0.016985331416307148
4.1837281233567865,4.088334892591442,4.095114362939084,0.018031495621577735
4.183423245305645,4.091299308113979,4.098438803286293,0.019062849166472252
4.169297415458502,4.094157583908647,4.101182556401349,0.02002203934756177
4.1725394098071575,4.096467789804339,4.103956381093319,0.020982871330494098
4.173309766520395,4.098807325194053,4.106674869388956,0.021934678296299418
4.178992036282385,4.101095603431736,4.109507599251968,0.022898818432413596
4.191168746857641,4.103492548730508,4.112673126967705,0.023903684490308656
4.1563799531415535,4.106203884051637,4.114553120810708,0.024738940012631144
4.1799104505517475,4.107706348269859,4.117185801043655,0.025670703196975148
4.193888192558362,4.109917878093176,4.120220041469894,0.026653769660150376
4.182050142641207,4.112507779388384,4.122757435323393,0.027567423805945086
4.148674906767148,4.114632207990383,4.12407398970127,0.028311373524484682
4.126166174545057,4.115612502324968,4.124581320384321,0.02893994370984988
4.14883274750617,4.115835723702677,4.125858117989121,0.029672484710949795
4.186315840760911,4.116781417924271,4.1283899808973255,0.03057933232419993
4.186467851097906,4.118903392085841,4.130852037214943,0.03147351592157448
4.189048497691398,4.12096128370298,4.133330109450312,0.03236727372912984
4.198704577546343,4.1230353836918745,4.136067584092473,0.033296128614974774
4.191168746857641,4.125353022454885,4.138463121789931,0.034171929958303
4.212423850287702,4.127352704101478,4.14152136273176,0.03514346983955659
4.2287297569205435,4.12997181584628,4.145050383223435,0.0361830648661146
4.22829253473184,4.133030946693633,4.148456541039975,0.037201553787765705
4.239742764911457,4.135976754676907,4.152154799697209,0.038262100317864874
4.234686046775173,4.139195653757496,4.155564616142121,0.03927565695627941
4.246636372564359,4.1421473497264945,4.159283965136674,0.040334666401029555
4.245490733029061,4.1453880338961735,4.162849248596537,0.041366914930557615
4.249780130512233,4.148486748276732,4.166453707651972,0.04240265751865582
4.257030144499196,4.15162305896295,4.17019873739936,0.04345804884032303
4.257454983420831,4.154891059251665,4.173842943805167,0.04449452555845854
4.274719781685373,4.158066785466637,4.1779742424226285,0.045606909370977125
4.2759714333333765,4.161695294420182,4.182020738898918,0.046702698687295326
4.259576474917317,4.165246501828189,4.185371622707342,0.04768162777658442
4.266756065129537,4.168154916569494,4.188868901498614,0.048681817322308245
4.292101927145895,4.171200116716787,4.193140028414014,0.04980767236097217
4.288402532641213,4.174962365068746,4.197149044210235,0.05088670389897349
4.281653660527095,4.178483666194687,4.200798009710127,0.051902105822341886
4.285378059618076,4.181673677162838,4.204463350041732,0.052917264050674116
4.294969802105708,4.184880173111145,4.2083490697041706,0.05396694835988121
4.279440045898781,4.188291442844426,4.2115717061809885,0.05489977935496461
4.28096243218686,4.191092446268667,4.214747520924402,0.05582148424480497
4.287303782358995,4.193851656880865,4.218046223260195,0.05676145979199172
4.308514638737202,4.19672549687675,4.221983283840694,0.0578097743858813
4.308918162853243,4.200188726629787,4.2258110166651255,0.05883564547323554
4.284689401784925,4.203552772933948,4.228671576094351,0.0596875380962453
4.269697449699962,4.206028282885829,4.230918973991593,0.060427566039687394
4.279717015849312,4.207941193354554,4.2334481013294765,0.061214952628318026
4.301494223781961,4.210114427489197,4.236661531469395,0.062122062567291206
4.296468746312235,4.212917850313099,4.239598494051142,0.06297614185794076
4.313346214368975,4.215468775059098,4.243035285598862,0.06391762139775957
4.285515734293038,4.2184800244728144,4.245388597526898,0.06465859207581348
4.268017718062014,4.220498422862916,4.247055499527516,0.06527109659040907
4.270536258640519,4.221888477128449,4.248760221381111,0.06588785802931785
4.194943760778217,4.223314427147093,4.247760103249166,0.06600270057401114
4.207673247529104,4.222262400992216,4.24724301189613,0.06620549723673572
4.24233343993555,4.2216536469731585,4.247963674762997,0.06663699329307506
4.264649766520309,4.222179276655699,4.249448538060411,0.06720909224543592
4.268017718062014,4.223405555248132,4.251006957898611,0.06779235227218113
4.267457179930745,4.2247003456541865,4.25249839478039,0.06836029632122882
4.264649766520309,4.225935075818076,4.253845934850073,0.0688983460666931
4.273745190588392,4.227039421184952,4.25547299908677,0.06948696250810536
4.290185431008302,4.228400434927725,4.257629070308451,0.07017382348795351
4.2936051730729785,4.2302460498147045,4.259838585238598,0.07086792570943652
4.257171777528256,4.232141835419833,4.260696034333113,0.07129900003430895
4.248923721667427,4.232804441949679,4.261238102325657,0.07166695057752066
4.216414691442874,4.233180198883148,4.260619837901417,0.07180807437685154
4.230331271421687,4.232498147493619,4.2605155325208095,0.07204776243859082
4.220977213155467,4.232285504793959,4.260087847327673,0.07222271508648673
4.194189897191817,4.231778742233778,4.258732176690501,0.07221458251192617
4.22038966907276,4.230426747463139,4.258348443709758,0.07239652604327804
4.234396317669857,4.229960777285171,4.258474781157649,0.07267754035219287
4.232656178019613,4.229960098240783,4.2585386269828795,0.07294442888736953
4.222591181666628,4.229903312324168,4.258247930874483,0.07313928550835502
4.205438609727688,4.229524542392802,4.257363728922253,0.07321460877033031
4.1947930335189065,4.228606294855632,4.256135197190835,0.0732201968078163
4.177612831405111,4.227375237370551,4.254342466078019,0.07311209760536674
4.151039905898646,4.2256313663373755,4.251671665267423,0.07282739777097862
4.129389903964901,4.223089247850666,4.248325390872671,0.07240705021479112
4.179604406172924,4.219932967596538,4.246868225244103,0.07236902426246763
4.208417018481948,4.218492989431122,4.246481495396156,0.0725471842739916
4.22038966907276,4.218025732510317,4.246534338910032,0.07281321292698752
4.206184043977636,4.2179583329430494,4.246085525049909,0.07297539007133363
4.226541731833486,4.217436216153683,4.246375486755358,0.07328707245062376
4.23309149689756,4.217585299614619,4.246891049708258,0.07364303254629527
4.223323943478561,4.2179399711064445,4.247046646463934,0.07392305964163846
4.224202549480315,4.217968997583436,4.247231291217707,0.07420730496549639
4.244630641232919,4.2180251654488865,4.248137104748553,0.0746384987144666
4.235120483100881,4.2187360824362115,4.248678977486848,0.07499207575674322
4.221417644785577,4.219118140836817,4.248719997805237,0.07523981367366875
4.234830879855301,4.2190471853581935,4.249238440976177,0.0755851147330898
4.218330542003092,4.21940955487752,4.249157256207613,0.07580356531097943
4.2408950047047895,4.219229631983316,4.249882474875332,0.07618881648007352
4.2512058507423305,4.2197807198306725,4.250952817650286,0.07664405272524752
4.251775570170929,4.2206452990228245,4.252011124722538,0.07709426885396814
4.28123898086119,4.221500111569624,4.2540839591274535,0.07775509934303557
4.281791848878036,4.223274255238694,4.2561112315519605,0.07840291862874212
4.274162988797936,4.225008717899813,4.25780367146183,0.07897674668259691
4.2504932447120325,4.226441791562982,4.258602071611287,0.07935857843435407
4.255470855785784,4.227067606444676,4.259553815714545,0.0797707289308484
4.27513717299578,4.227833061420671,4.261176101182369,0.08032287419040463
4.289774274968795,4.229205781112401,4.263268200141432,0.08097196203915105
4.298780886070615,4.2310044969264995,4.265614496328789,0.08167179559784227
4.3185542117183084,4.2330344732647065,4.26858965934389,0.08250219837555606
4.316153890523174,4.235634300061477,4.271384189723802,0.08328970472021664
4.310799125385514,4.238072883109265,4.273898784275407,0.08401316924546347
4.3134800921387715,4.240260476780948,4.27642853692504,0.08473611150508013
4.325191697921343,4.242463464611052,4.279294384474794,0.08552752783334629
4.348081978620944,4.244971597543577,4.2828833241391795,0.08647054503168954
4.36398994718773,4.248134300063114,4.286923036720657,0.08750593791395218
4.344584339198011,4.251706022339953,4.290140945767822,0.08835842981197521
4.35619587463936,4.254538611041681,4.29366876645432,0.08927356372037533
4.366405253770925,4.257652797634384,4.297446354402551,0.09023809146322045
4.381026134340298,4.260994425822857,4.301622688080855,0.09128419287564385
4.381026134340298,4.264697929016164,4.305663561890054,0.09229540966118448
4.379774099620588,4.2682817399465005,4.309528698121134,0.09326308864279019
4.391605609454205,4.2717094920800545,4.313690228994702,0.09429037397764506
4.403421131528038,4.275406697203422,4.318137823091422,0.09537479307053819
4.4029315953537775,4.279364141492922,4.322423212851203,0.09641805969527377
4.412070756022258,4.283177982071814,4.326895068149937,0.09749671877087503
4.423888088768799,4.287162291050654,4.331642754396018,0.09863024454882036
4.398883751740304,4.29139763161306,4.335343408102102,0.09952775930414638
4.412798293340635,4.294692614958688,4.339419998462237,0.10050325542448371
4.414130738574414,4.2983282879295395,4.343411111821447,0.10145476765712631
4.423168578005057,4.301889324448112,4.34759451314034,0.1024436681882435
4.400357591358605,4.305625749678273,4.350826867221319,0.10321723061621835
4.400112102220266,4.308508458979453,4.353944919322664,0.10396139574806211
4.404032714936497,4.311290153672205,4.357101122368922,0.10471004494485493
4.412192049005608,4.314107972544035,4.36044555127483,0.10549643811257585
4.412070756022258,4.317096957265971,4.363676219454906,0.10625336856425616
4.3766371373894435,4.31998549820262,4.365535356542001,0.10670135532013753
4.3528552573736015,4.321642148425115,4.366484130679553,0.10694432550881255
4.383650315789979,4.322481101745311,4.368502448453572,0.10742431449843619
4.391234115424795,4.324282467870032,4.370725766562476,0.10794744997390512
4.4135253017332525,4.3262693324213295,4.373672970665475,0.10862943179244726
4.382776353564427,4.32890828553624,4.375424415226505,0.1090403657119058
4.387262901469128,4.3304739908542755,4.377278868659743,0.10947213652660384
4.378144107409657,4.332133286914341,4.378746499074207,0.10981489216225605
4.378896741664954,4.333445994190841,4.380192929271686,0.11015103918021282
4.378771341953209,4.334740488299101,4.381587430745666,0.11047370567835049
4.350922889622548,4.33598914678406,4.381940184711825,0.11056045689495439
4.361951470242831,4.336302689810118,4.382675910446813,0.11073293496126269
4.3299435548036564,4.336960456671545,4.382242530564542,0.1106411643971947
4.332311042427949,4.336568556439145,4.381908207850202,0.11057227247224465
4.355939299910563,4.336265372390616,4.3824303987196025,0.11069709454683183
4.354269957628839,4.336731144559723,4.382875764944377,0.11080389692770408
4.243051882383293,4.337128236859094,4.379326421161512,0.11000690495754852
4.18737942818929,4.333939127844399,4.373901508958207,0.10878995488125116
4.180063437624638,4.329064268521207,4.368393535694554,0.10756107269863063
4.193737306100135,4.324111741365848,4.363556699730214,0.10649131245754835
4.191168746857641,4.3197584295107525,4.3587875611654745,0.10544297971315089
4.238444906195857,4.315463129977378,4.355868618608511,0.10482081975981457
4.274441423993944,4.312825399345938,4.35433528046314,0.10451716616172901
4.279162999214643,4.311429310492412,4.3530220996099676,0.10426532330251186
4.259717747786098,4.310229960841314,4.3510563595571305,0.10386632269536718
4.2694176902912275,4.3084445662581885,4.349503413098788,0.10356366411885624
4.263524590592881,4.307028419348935,4.347791181321462,0.10322640041376721
4.25589635752967,4.305468628395562,4.345862763660572,0.10284171608194051
4.257879641930999,4.303714085348574,4.344069634600309,0.10249013403068415
4.27874728521988,4.302079868904085,4.343083986630458,0.10232515434717698
4.258728418329388,4.301168790591478,4.3414142527325295,0.10200460634928173
4.2284382967028,4.299643942135352,4.338714864698439,0.10145015904215537
4.2601414466837575,4.297195160386675,4.337241405163601,0.1011797839050647
4.28123898086119,4.295843908513239,4.336573493527566,0.10109565135530722
4.2961963780686885,4.295214024198297,4.336464576874016,0.10114024039302075
4.319885238136032,4.295084953613133,4.337209267357642,0.10138053479478229
4.3254562831854875,4.295721032716278,4.3381299839645555,0.10165984429232598
4.333098961050458,4.2965155033936675,4.339295189694503,0.10199370808979741
4.33872761652873,4.297529805034005,4.340624609896502,0.1023633740759987
4.315886832169337,4.298692138808755,4.341091996694238,0.10253238966634477
4.328757705794541,4.299083131747724,4.342006275589791,0.10280334527049273
4.340423084818807,4.2998749406148455,4.343309498835023,0.10316234755971236
4.349890764643811,4.301015897348906,4.3449100289680045,0.10358779499240212
4.36792771029438,4.302424128232933,4.347105406023214,0.10414801061104187
4.362334001328145,4.304366291766472,4.349028412481152,0.10464199647451451
4.3528552573736015,4.306066020086522,4.350548608081379,0.1050399620028948
4.390366758948883,4.307406338065362,4.3533649290770535,0.10573525496880197
4.406963119963913,4.309908391527908,4.356684329282658,0.10654280314849089
4.402074329977659,4.312862785632836,4.359719344399004,0.10727971111110914
4.422448549172797,4.315564723530067,4.36338572496569,0.10815846793240301
4.440649253819643,4.318833912190623,4.367584636760728,0.1091554006286424
4.4520190064939165,4.322582217414755,4.37205335110763,0.11020894609009664
4.449101000338202,4.326574736618825,4.376270162804091,0.11119775785225754
4.432482078162375,4.330344612349499,4.379751572203323,0.11200995509496349
4.411706788775292,4.33345891430425,4.382372544204317,0.1126174647190063
4.435211888177536,4.335805296225579,4.385750720402307,0.11339729927568726
4.453882071774309,4.338830992685684,4.3896875651560245,0.11430235250752299
4.446057214331018,4.342358759740551,4.393213518854407,0.11510640962716613
4.447697327163527,4.345521285272858,4.3966818313148535,0.11589223641662408
4.460028800318421,4.3486344095483265,4.4004781715534165,0.11674972899670935
4.4596818792394854,4.3520431691683115,4.40413648040663,0.11756992283894051
4.462338536880549,4.355330756170271,4.407769082656046,0.11837920263813419
4.482437420605795,4.358597569639166,4.412003055905468,0.11932383829685038
4.503469631161752,4.362404574211029,4.416852038361824,0.12040625169763954
4.497250843768597,4.366764313418897,4.421317099747663,0.12139254526804893
4.476199804691132,4.370783577043918,4.424878149944288,0.12216183068637913
4.483341477622957,4.373996915639038,4.428577412699583,0.12295877197510283
4.4836802884003815,4.377335966533814,4.432165945296452,0.12372503915260197
4.515464272903598,4.380578151752818,4.436776760775906,0.12472567807892326
4.537961436294641,4.384736685471422,4.44204253458803,0.1258734481780037
4.502140285668547,4.389483675266845,4.445846774091158,0.1266723118167096
4.519939041625431,4.392926834020775,4.4501637106959695,0.12758635934274012
4.500254016038531,4.396830627568986,4.453629822757239,0.1282956492154874
4.502140285668547,4.399976145593623,4.457048043906048,0.12898944187685243
4.5208098373700185,4.403080777336411,4.461022870061327,0.12980948434439565
4.507447097459476,4.406684950060731,4.464385027018818,0.13048093396429913
4.510199948396864,4.409743616509884,4.467733683309387,0.13114516289974906
4.4985867005853075,4.41279204599073,4.470553037619121,0.13168120094937014
4.537961436294641,4.415369114870037,4.474692637512845,0.13252386390529047
4.607267984070237,4.419127837031064,4.4811844888141446,0.13391366562893714
4.673389424965236,4.424991507722686,4.489836501856477,0.13580231505113546
4.650239149355669,4.432789864502172,4.497369161817532,0.13741641345173458
4.719480532165502,4.4395929633322275,4.507139658331796,0.13954657569302034
4.751864565138895,4.448400641487098,4.517749414730158,0.1418609803442855
4.784570814354383,4.457964303251861,4.529182167479473,0.14435472428036666
4.654436427291009,4.468269901271481,4.535557681283362,0.14564338083119996
4.63463189613771,4.474062951372818,4.5410082475058084,0.14670648503067066
4.666265285347902,4.479033001970041,4.547413219178325,0.14798777781574896
4.61690110886379,4.484858838310364,4.551829459489603,0.14879291346608134
4.55166391846495,4.488911162967278,4.553751872607401,0.14900571640753008
4.538923540169165,4.490737390651407,4.555149864891338,0.1490937277262609
4.621535540074356,4.492095602437942,4.559468649174669,0.14986971766235796
4.635602393108293,4.496063644724866,4.564147574088673,0.15072589164160732
4.700207601322843,4.500355585018601,4.570991677417141,0.15208746944570742
4.693821883582654,4.50658426475063,4.577377075844372,0.15333246164176084
